time,yhat_upper,yhat_lower,yhat,trend
2018-07-01 00:00:00,526.0,0.0,263.0,0.0
2018-07-01 00:01:00,526.0,0.0,263.0,0.0
2018-07-01 00:02:00,512.75,0.0,256.375,0.0
2018-07-01 00:03:00,509.0,0.0,254.5,0.0
2018-07-01 00:04:00,509.0,0.0,254.5,0.0
2018-07-01 00:05:00,509.0,0.0,254.5,0.0
2018-07-01 00:06:00,509.0,0.0,254.5,0.0
2018-07-01 00:07:00,509.0,0.0,254.5,0.0
2018-07-01 00:08:00,495.75,0.0,247.875,0.0
2018-07-01 00:09:00,495.75,0.0,247.875,0.0
2018-07-01 00:10:00,495.75,0.0,247.875,0.0
2018-07-01 00:11:00,495.75,0.0,247.875,0.0
2018-07-01 00:12:00,495.75,0.0,247.875,0.0
2018-07-01 00:13:00,495.75,0.0,247.875,0.0
2018-07-01 00:14:00,495.75,0.0,247.875,0.0
2018-07-01 00:15:00,495.75,0.0,247.875,0.0
2018-07-01 00:16:00,495.75,0.0,247.875,0.0
2018-07-01 00:17:00,495.75,0.0,247.875,0.0
2018-07-01 00:18:00,495.75,0.0,247.875,0.0
2018-07-01 00:19:00,495.75,0.0,247.875,0.0
2018-07-01 00:20:00,495.75,0.0,247.875,0.0
2018-07-01 00:21:00,495.75,0.0,247.875,0.0
2018-07-01 00:22:00,495.75,0.0,247.875,0.0
2018-07-01 00:23:00,495.75,0.0,247.875,0.0
2018-07-01 00:24:00,495.75,0.0,247.875,0.0
2018-07-01 00:25:00,468.25,0.0,234.125,0.0
2018-07-01 00:26:00,468.25,0.0,234.125,0.0
2018-07-01 00:27:00,468.25,0.0,234.125,0.0
2018-07-01 00:28:00,468.25,0.0,234.125,0.0
2018-07-01 00:29:00,468.25,0.0,234.125,0.0
2018-07-01 00:30:00,444.25,0.0,222.125,0.0
2018-07-01 00:31:00,444.25,0.0,222.125,0.0
2018-07-01 00:32:00,433.25,0.0,216.625,0.0
2018-07-01 00:33:00,433.25,0.0,216.625,0.0
2018-07-01 00:34:00,433.25,0.0,216.625,0.0
2018-07-01 00:35:00,433.25,0.0,216.625,0.0
2018-07-01 00:36:00,433.25,0.0,216.625,0.0
2018-07-01 00:37:00,423.25,0.0,211.625,0.0
2018-07-01 00:38:00,423.25,0.0,211.625,0.0
2018-07-01 00:39:00,419.25,0.0,209.625,0.0
2018-07-01 00:40:00,419.25,0.0,209.625,0.0
2018-07-01 00:41:00,419.25,0.0,209.625,0.0
2018-07-01 00:42:00,416.5,0.0,208.25,0.0
2018-07-01 00:43:00,416.5,0.0,208.25,0.0
2018-07-01 00:44:00,416.5,0.0,208.25,0.0
2018-07-01 00:45:00,416.5,0.0,208.25,0.0
2018-07-01 00:46:00,416.5,0.0,208.25,0.0
2018-07-01 00:47:00,416.5,0.0,208.25,0.0
2018-07-01 00:48:00,416.5,0.0,208.25,0.0
2018-07-01 00:49:00,407.25,0.0,203.625,0.0
2018-07-01 00:50:00,407.25,0.0,203.625,0.0
2018-07-01 00:51:00,407.25,0.0,203.625,0.0
2018-07-01 00:52:00,398.25,0.0,199.125,0.0
2018-07-01 00:53:00,396.5,0.0,198.25,0.0
2018-07-01 00:54:00,391.5,0.0,195.75,0.0
2018-07-01 00:55:00,389.75,0.0,194.875,0.0
2018-07-01 00:56:00,389.0,0.0,194.5,0.0
2018-07-01 00:57:00,389.0,0.0,194.5,0.0
2018-07-01 00:58:00,377.25,0.0,188.625,0.0
2018-07-01 00:59:00,371.25,0.0,185.625,0.0
2018-07-01 01:00:00,371.25,0.0,185.625,0.0
2018-07-01 01:01:00,370.5,0.0,185.25,0.0
2018-07-01 01:02:00,370.5,0.0,185.25,0.0
2018-07-01 01:03:00,370.0,0.0,185.0,0.0
2018-07-01 01:04:00,370.0,0.0,185.0,0.0
2018-07-01 01:05:00,370.0,0.0,185.0,0.0
2018-07-01 01:06:00,370.0,0.0,185.0,0.0
2018-07-01 01:07:00,370.0,0.0,185.0,0.0
2018-07-01 01:08:00,370.0,0.0,185.0,0.0
2018-07-01 01:09:00,366.75,0.0,183.375,0.0
2018-07-01 01:10:00,365.5,0.0,182.75,0.0
2018-07-01 01:11:00,365.5,0.0,182.75,0.0
2018-07-01 01:12:00,365.5,0.0,182.75,0.0
2018-07-01 01:13:00,365.5,0.0,182.75,0.0
2018-07-01 01:14:00,365.5,0.0,182.75,0.0
2018-07-01 01:15:00,363.25,0.0,181.625,0.0
2018-07-01 01:16:00,363.25,0.0,181.625,0.0
2018-07-01 01:17:00,363.25,0.0,181.625,0.0
2018-07-01 01:18:00,361.5,0.0,180.75,0.0
2018-07-01 01:19:00,361.5,0.0,180.75,0.0
2018-07-01 01:20:00,361.5,0.0,180.75,0.0
2018-07-01 01:21:00,361.5,0.0,180.75,0.0
2018-07-01 01:22:00,361.0,0.0,180.5,0.0
2018-07-01 01:23:00,361.0,0.0,180.5,0.0
2018-07-01 01:24:00,361.0,0.0,180.5,0.0
2018-07-01 01:25:00,361.0,0.0,180.5,0.0
2018-07-01 01:26:00,360.5,0.0,180.25,0.0
2018-07-01 01:27:00,360.5,0.0,180.25,0.0
2018-07-01 01:28:00,360.5,0.0,180.25,0.0
2018-07-01 01:29:00,360.5,0.0,180.25,0.0
2018-07-01 01:30:00,360.5,0.0,180.25,0.0
2018-07-01 01:31:00,360.5,0.0,180.25,0.0
2018-07-01 01:32:00,359.25,0.0,179.625,0.0
2018-07-01 01:33:00,357.0,0.0,178.5,0.0
2018-07-01 01:34:00,357.0,0.0,178.5,0.0
2018-07-01 01:35:00,357.0,0.0,178.5,0.0
2018-07-01 01:36:00,353.75,0.0,176.875,0.0
2018-07-01 01:37:00,353.75,0.0,176.875,0.0
2018-07-01 01:38:00,353.75,0.0,176.875,0.0
2018-07-01 01:39:00,353.75,0.0,176.875,0.0
2018-07-01 01:40:00,353.75,0.0,176.875,0.0
2018-07-01 01:41:00,353.75,0.0,176.875,0.0
2018-07-01 01:42:00,353.75,0.0,176.875,0.0
2018-07-01 01:43:00,353.75,0.0,176.875,0.0
2018-07-01 01:44:00,353.75,0.0,176.875,0.0
2018-07-01 01:45:00,353.75,0.0,176.875,0.0
2018-07-01 01:46:00,353.75,0.0,176.875,0.0
2018-07-01 01:47:00,353.5,0.0,176.75,0.0
2018-07-01 01:48:00,353.5,0.0,176.75,0.0
2018-07-01 01:49:00,353.5,0.0,176.75,0.0
2018-07-01 01:50:00,353.5,0.0,176.75,0.0
2018-07-01 01:51:00,353.5,0.0,176.75,0.0
2018-07-01 01:52:00,353.5,0.0,176.75,0.0
2018-07-01 01:53:00,353.5,0.0,176.75,0.0
2018-07-01 01:54:00,348.5,0.0,174.25,0.0
2018-07-01 01:55:00,348.5,0.0,174.25,0.0
2018-07-01 01:56:00,348.5,0.0,174.25,0.0
2018-07-01 01:57:00,348.5,0.0,174.25,0.0
2018-07-01 01:58:00,348.5,0.0,174.25,0.0
2018-07-01 01:59:00,348.5,0.0,174.25,0.0
2018-07-01 02:00:00,348.5,0.0,174.25,0.0
2018-07-01 02:01:00,348.5,0.0,174.25,0.0
2018-07-01 02:02:00,348.5,0.0,174.25,0.0
2018-07-01 02:03:00,348.5,0.0,174.25,0.0
2018-07-01 02:04:00,348.5,0.0,174.25,0.0
2018-07-01 02:05:00,348.5,0.0,174.25,0.0
2018-07-01 02:06:00,347.5,0.0,173.75,0.0
2018-07-01 02:07:00,347.5,0.0,173.75,0.0
2018-07-01 02:08:00,347.5,0.0,173.75,0.0
2018-07-01 02:09:00,347.5,0.0,173.75,0.0
2018-07-01 02:10:00,347.5,0.0,173.75,0.0
2018-07-01 02:11:00,347.5,0.0,173.75,0.0
2018-07-01 02:12:00,347.0,0.0,173.5,0.0
2018-07-01 02:13:00,347.0,0.0,173.5,0.0
2018-07-01 02:14:00,347.0,0.0,173.5,0.0
2018-07-01 02:15:00,347.0,0.0,173.5,0.0
2018-07-01 02:16:00,347.0,0.0,173.5,0.0
2018-07-01 02:17:00,347.0,0.0,173.5,0.0
2018-07-01 02:18:00,347.0,0.0,173.5,0.0
2018-07-01 02:19:00,347.0,0.0,173.5,0.0
2018-07-01 02:20:00,346.5,0.0,173.25,0.0
2018-07-01 02:21:00,346.5,0.0,173.25,0.0
2018-07-01 02:22:00,346.5,0.0,173.25,0.0
2018-07-01 02:23:00,346.5,0.0,173.25,0.0
2018-07-01 02:24:00,346.5,0.0,173.25,0.0
2018-07-01 02:25:00,346.5,0.0,173.25,0.0
2018-07-01 02:26:00,346.5,0.0,173.25,0.0
2018-07-01 02:27:00,346.5,0.0,173.25,0.0
2018-07-01 02:28:00,346.5,0.0,173.25,0.0
2018-07-01 02:29:00,346.5,0.0,173.25,0.0
2018-07-01 02:30:00,346.5,0.0,173.25,0.0
2018-07-01 02:31:00,346.5,0.0,173.25,0.0
2018-07-01 02:32:00,346.5,0.0,173.25,0.0
2018-07-01 02:33:00,346.5,0.0,173.25,0.0
2018-07-01 02:34:00,346.5,0.0,173.25,0.0
2018-07-01 02:35:00,346.5,0.0,173.25,0.0
2018-07-01 02:36:00,346.5,0.0,173.25,0.0
2018-07-01 02:37:00,346.0,0.0,173.0,0.0
2018-07-01 02:38:00,346.0,0.0,173.0,0.0
2018-07-01 02:39:00,345.5,0.0,172.75,0.0
2018-07-01 02:40:00,345.5,0.0,172.75,0.0
2018-07-01 02:41:00,345.5,0.0,172.75,0.0
2018-07-01 02:42:00,345.5,0.0,172.75,0.0
2018-07-01 02:43:00,345.5,0.0,172.75,0.0
2018-07-01 02:44:00,345.5,0.0,172.75,0.0
2018-07-01 02:45:00,345.5,0.0,172.75,0.0
2018-07-01 02:46:00,345.5,0.0,172.75,0.0
2018-07-01 02:47:00,345.5,0.0,172.75,0.0
2018-07-01 02:48:00,345.5,0.0,172.75,0.0
2018-07-01 02:49:00,345.5,0.0,172.75,0.0
2018-07-01 02:50:00,345.5,0.0,172.75,0.0
2018-07-01 02:51:00,345.5,0.0,172.75,0.0
2018-07-01 02:52:00,345.5,0.0,172.75,0.0
2018-07-01 02:53:00,345.5,0.0,172.75,0.0
2018-07-01 02:54:00,345.5,0.0,172.75,0.0
2018-07-01 02:55:00,345.5,0.0,172.75,0.0
2018-07-01 02:56:00,345.5,0.0,172.75,0.0
2018-07-01 02:57:00,344.5,0.0,172.25,0.0
2018-07-01 02:58:00,344.0,0.0,172.0,0.0
2018-07-01 02:59:00,344.0,0.0,172.0,0.0
2018-07-01 03:00:00,342.75,0.0,171.375,0.0
2018-07-01 03:01:00,342.75,0.0,171.375,0.0
2018-07-01 03:02:00,342.75,0.0,171.375,0.0
2018-07-01 03:03:00,342.75,0.0,171.375,0.0
2018-07-01 03:04:00,342.75,0.0,171.375,0.0
2018-07-01 03:05:00,342.75,0.0,171.375,0.0
2018-07-01 03:06:00,342.75,0.0,171.375,0.0
2018-07-01 03:07:00,341.75,0.0,170.875,0.0
2018-07-01 03:08:00,341.5,0.0,170.75,0.0
2018-07-01 03:09:00,341.5,0.0,170.75,0.0
2018-07-01 03:10:00,341.5,0.0,170.75,0.0
2018-07-01 03:11:00,341.5,0.0,170.75,0.0
2018-07-01 03:12:00,341.5,0.0,170.75,0.0
2018-07-01 03:13:00,341.5,0.0,170.75,0.0
2018-07-01 03:14:00,341.5,0.0,170.75,0.0
2018-07-01 03:15:00,341.5,0.0,170.75,0.0
2018-07-01 03:16:00,341.5,0.0,170.75,0.0
2018-07-01 03:17:00,341.5,0.0,170.75,0.0
2018-07-01 03:18:00,341.5,0.0,170.75,0.0
2018-07-01 03:19:00,341.5,0.0,170.75,0.0
2018-07-01 03:20:00,342.0,0.0,171.0,0.0
2018-07-01 03:21:00,342.0,0.0,171.0,0.0
2018-07-01 03:22:00,342.0,0.0,171.0,0.0
2018-07-01 03:23:00,342.0,0.0,171.0,0.0
2018-07-01 03:24:00,342.0,0.0,171.0,0.0
2018-07-01 03:25:00,342.0,0.0,171.0,0.0
2018-07-01 03:26:00,342.0,0.0,171.0,0.0
2018-07-01 03:27:00,342.0,0.0,171.0,0.0
2018-07-01 03:28:00,342.0,0.0,171.0,0.0
2018-07-01 03:29:00,342.0,0.0,171.0,0.0
2018-07-01 03:30:00,342.0,0.0,171.0,0.0
2018-07-01 03:31:00,342.0,0.0,171.0,0.0
2018-07-01 03:32:00,342.0,0.0,171.0,0.0
2018-07-01 03:33:00,342.0,0.0,171.0,0.0
2018-07-01 03:34:00,342.0,0.0,171.0,0.0
2018-07-01 03:35:00,344.25,0.0,172.125,0.0
2018-07-01 03:36:00,344.25,0.0,172.125,0.0
2018-07-01 03:37:00,344.25,0.0,172.125,0.0
2018-07-01 03:38:00,344.25,0.0,172.125,0.0
2018-07-01 03:39:00,344.25,0.0,172.125,0.0
2018-07-01 03:40:00,344.25,0.0,172.125,0.0
2018-07-01 03:41:00,344.25,0.0,172.125,0.0
2018-07-01 03:42:00,344.25,0.0,172.125,0.0
2018-07-01 03:43:00,344.25,0.0,172.125,0.0
2018-07-01 03:44:00,344.25,0.0,172.125,0.0
2018-07-01 03:45:00,344.25,0.0,172.125,0.0
2018-07-01 03:46:00,344.25,0.0,172.125,0.0
2018-07-01 03:47:00,345.0,0.0,172.5,0.0
2018-07-01 03:48:00,345.0,0.0,172.5,0.0
2018-07-01 03:49:00,346.0,0.0,173.0,0.0
2018-07-01 03:50:00,346.0,0.0,173.0,0.0
2018-07-01 03:51:00,346.0,0.0,173.0,0.0
2018-07-01 03:52:00,346.0,0.0,173.0,0.0
2018-07-01 03:53:00,346.0,0.0,173.0,0.0
2018-07-01 03:54:00,346.0,0.0,173.0,0.0
2018-07-01 03:55:00,346.0,0.0,173.0,0.0
2018-07-01 03:56:00,346.0,0.0,173.0,0.0
2018-07-01 03:57:00,346.5,0.0,173.25,0.0
2018-07-01 03:58:00,347.5,0.0,173.75,0.0
2018-07-01 03:59:00,347.5,0.0,173.75,0.0
2018-07-01 04:00:00,347.5,0.0,173.75,0.0
2018-07-01 04:01:00,347.5,0.0,173.75,0.0
2018-07-01 04:02:00,347.5,0.0,173.75,0.0
2018-07-01 04:03:00,347.5,0.0,173.75,0.0
2018-07-01 04:04:00,347.5,0.0,173.75,0.0
2018-07-01 04:05:00,347.5,0.0,173.75,0.0
2018-07-01 04:06:00,347.5,0.0,173.75,0.0
2018-07-01 04:07:00,347.5,0.0,173.75,0.0
2018-07-01 04:08:00,347.5,0.0,173.75,0.0
2018-07-01 04:09:00,347.5,0.0,173.75,0.0
2018-07-01 04:10:00,347.5,0.0,173.75,0.0
2018-07-01 04:11:00,347.5,0.0,173.75,0.0
2018-07-01 04:12:00,347.5,0.0,173.75,0.0
2018-07-01 04:13:00,349.5,0.0,174.75,0.0
2018-07-01 04:14:00,349.5,0.0,174.75,0.0
2018-07-01 04:15:00,349.5,0.0,174.75,0.0
2018-07-01 04:16:00,349.5,0.0,174.75,0.0
2018-07-01 04:17:00,349.5,0.0,174.75,0.0
2018-07-01 04:18:00,349.5,0.0,174.75,0.0
2018-07-01 04:19:00,349.5,0.0,174.75,0.0
2018-07-01 04:20:00,349.5,0.0,174.75,0.0
2018-07-01 04:21:00,349.5,0.0,174.75,0.0
2018-07-01 04:22:00,349.5,0.0,174.75,0.0
2018-07-01 04:23:00,349.5,0.0,174.75,0.0
2018-07-01 04:24:00,349.5,0.0,174.75,0.0
2018-07-01 04:25:00,349.5,0.0,174.75,0.0
2018-07-01 04:26:00,349.5,0.0,174.75,0.0
2018-07-01 04:27:00,350.25,0.0,175.125,0.0
2018-07-01 04:28:00,351.0,0.0,175.5,0.0
2018-07-01 04:29:00,353.5,0.0,176.75,0.0
2018-07-01 04:30:00,354.5,0.0,177.25,0.0
2018-07-01 04:31:00,354.5,0.0,177.25,0.0
2018-07-01 04:32:00,354.5,0.0,177.25,0.0
2018-07-01 04:33:00,354.5,0.0,177.25,0.0
2018-07-01 04:34:00,355.75,0.0,177.875,0.0
2018-07-01 04:35:00,355.75,0.0,177.875,0.0
2018-07-01 04:36:00,359.5,0.0,179.75,0.0
2018-07-01 04:37:00,359.5,0.0,179.75,0.0
2018-07-01 04:38:00,359.5,0.0,179.75,0.0
2018-07-01 04:39:00,359.5,0.0,179.75,0.0
2018-07-01 04:40:00,359.5,0.0,179.75,0.0
2018-07-01 04:41:00,360.0,0.0,180.0,0.0
2018-07-01 04:42:00,365.25,0.0,182.625,0.0
2018-07-01 04:43:00,365.25,0.0,182.625,0.0
2018-07-01 04:44:00,365.25,0.0,182.625,0.0
2018-07-01 04:45:00,365.25,0.0,182.625,0.0
2018-07-01 04:46:00,365.25,0.0,182.625,0.0
2018-07-01 04:47:00,365.25,0.0,182.625,0.0
2018-07-01 04:48:00,366.75,0.0,183.375,0.0
2018-07-01 04:49:00,366.75,0.0,183.375,0.0
2018-07-01 04:50:00,366.75,0.0,183.375,0.0
2018-07-01 04:51:00,371.5,0.0,185.75,0.0
2018-07-01 04:52:00,371.5,0.0,185.75,0.0
2018-07-01 04:53:00,371.5,0.0,185.75,0.0
2018-07-01 04:54:00,371.5,0.0,185.75,0.0
2018-07-01 04:55:00,371.5,0.0,185.75,0.0
2018-07-01 04:56:00,371.5,0.0,185.75,0.0
2018-07-01 04:57:00,371.5,0.0,185.75,0.0
2018-07-01 04:58:00,371.5,0.0,185.75,0.0
2018-07-01 04:59:00,371.5,0.0,185.75,0.0
2018-07-01 05:00:00,374.75,0.0,187.375,0.0
2018-07-01 05:01:00,374.75,0.0,187.375,0.0
2018-07-01 05:02:00,374.75,0.0,187.375,0.0
2018-07-01 05:03:00,374.75,0.0,187.375,0.0
2018-07-01 05:04:00,374.75,0.0,187.375,0.0
2018-07-01 05:05:00,374.75,0.0,187.375,0.0
2018-07-01 05:06:00,374.75,0.0,187.375,0.0
2018-07-01 05:07:00,386.0,0.0,193.0,0.0
2018-07-01 05:08:00,386.0,0.0,193.0,0.0
2018-07-01 05:09:00,386.0,0.0,193.0,0.0
2018-07-01 05:10:00,386.0,0.0,193.0,0.0
2018-07-01 05:11:00,386.0,0.0,193.0,0.0
2018-07-01 05:12:00,386.0,0.0,193.0,0.0
2018-07-01 05:13:00,386.0,0.0,193.0,0.0
2018-07-01 05:14:00,386.0,0.0,193.0,0.0
2018-07-01 05:15:00,386.0,0.0,193.0,0.0
2018-07-01 05:16:00,386.0,0.0,193.0,0.0
2018-07-01 05:17:00,386.0,0.0,193.0,0.0
2018-07-01 05:18:00,386.0,0.0,193.0,0.0
2018-07-01 05:19:00,386.0,0.0,193.0,0.0
2018-07-01 05:20:00,386.0,0.0,193.0,0.0
2018-07-01 05:21:00,386.0,0.0,193.0,0.0
2018-07-01 05:22:00,386.0,0.0,193.0,0.0
2018-07-01 05:23:00,386.0,0.0,193.0,0.0
2018-07-01 05:24:00,386.0,0.0,193.0,0.0
2018-07-01 05:25:00,386.0,0.0,193.0,0.0
2018-07-01 05:26:00,386.0,0.0,193.0,0.0
2018-07-01 05:27:00,386.0,0.0,193.0,0.0
2018-07-01 05:28:00,386.0,0.0,193.0,0.0
2018-07-01 05:29:00,386.0,0.0,193.0,0.0
2018-07-01 05:30:00,386.0,0.0,193.0,0.0
2018-07-01 05:31:00,387.75,0.0,193.875,0.0
2018-07-01 05:32:00,387.75,0.0,193.875,0.0
2018-07-01 05:33:00,387.75,0.0,193.875,0.0
2018-07-01 05:34:00,387.75,0.0,193.875,0.0
2018-07-01 05:35:00,389.0,0.0,194.5,0.0
2018-07-01 05:36:00,389.0,0.0,194.5,0.0
2018-07-01 05:37:00,389.0,0.0,194.5,0.0
2018-07-01 05:38:00,389.0,0.0,194.5,0.0
2018-07-01 05:39:00,389.0,0.0,194.5,0.0
2018-07-01 05:40:00,389.0,0.0,194.5,0.0
2018-07-01 05:41:00,389.0,0.0,194.5,0.0
2018-07-01 05:42:00,389.0,0.0,194.5,0.0
2018-07-01 05:43:00,389.0,0.0,194.5,0.0
2018-07-01 05:44:00,389.0,0.0,194.5,0.0
2018-07-01 05:45:00,389.0,0.0,194.5,0.0
2018-07-01 05:46:00,389.0,0.0,194.5,0.0
2018-07-01 05:47:00,390.75,0.0,195.375,0.0
2018-07-01 05:48:00,390.75,0.0,195.375,0.0
2018-07-01 05:49:00,395.0,0.0,197.5,0.0
2018-07-01 05:50:00,395.0,0.0,197.5,0.0
2018-07-01 05:51:00,395.0,0.0,197.5,0.0
2018-07-01 05:52:00,395.0,0.0,197.5,0.0
2018-07-01 05:53:00,395.0,0.0,197.5,0.0
2018-07-01 05:54:00,402.5,0.0,201.25,0.0
2018-07-01 05:55:00,402.5,0.0,201.25,0.0
2018-07-01 05:56:00,402.5,0.0,201.25,0.0
2018-07-01 05:57:00,403.75,0.0,201.875,0.0
2018-07-01 05:58:00,403.75,0.0,201.875,0.0
2018-07-01 05:59:00,410.25,0.0,205.125,0.0
2018-07-01 06:00:00,410.25,0.0,205.125,0.0
2018-07-01 06:01:00,410.25,0.0,205.125,0.0
2018-07-01 06:02:00,410.25,0.0,205.125,0.0
2018-07-01 06:03:00,411.75,0.0,205.875,0.0
2018-07-01 06:04:00,414.25,0.0,207.125,0.0
2018-07-01 06:05:00,414.25,0.0,207.125,0.0
2018-07-01 06:06:00,418.25,0.0,209.125,0.0
2018-07-01 06:07:00,418.25,0.0,209.125,0.0
2018-07-01 06:08:00,418.25,0.0,209.125,0.0
2018-07-01 06:09:00,418.25,0.0,209.125,0.0
2018-07-01 06:10:00,418.25,0.0,209.125,0.0
2018-07-01 06:11:00,418.25,0.0,209.125,0.0
2018-07-01 06:12:00,429.25,0.0,214.625,0.0
2018-07-01 06:13:00,429.25,0.0,214.625,0.0
2018-07-01 06:14:00,429.25,0.0,214.625,0.0
2018-07-01 06:15:00,429.25,0.0,214.625,0.0
2018-07-01 06:16:00,429.25,0.0,214.625,0.0
2018-07-01 06:17:00,429.25,0.0,214.625,0.0
2018-07-01 06:18:00,429.25,0.0,214.625,0.0
2018-07-01 06:19:00,429.25,0.0,214.625,0.0
2018-07-01 06:20:00,429.25,0.0,214.625,0.0
2018-07-01 06:21:00,429.25,0.0,214.625,0.0
2018-07-01 06:22:00,429.25,0.0,214.625,0.0
2018-07-01 06:23:00,429.25,0.0,214.625,0.0
2018-07-01 06:24:00,429.25,0.0,214.625,0.0
2018-07-01 06:25:00,429.25,0.0,214.625,0.0
2018-07-01 06:26:00,429.25,0.0,214.625,0.0
2018-07-01 06:27:00,429.25,0.0,214.625,0.0
2018-07-01 06:28:00,429.25,0.0,214.625,0.0
2018-07-01 06:29:00,429.25,0.0,214.625,0.0
2018-07-01 06:30:00,429.25,0.0,214.625,0.0
2018-07-01 06:31:00,429.25,0.0,214.625,0.0
2018-07-01 06:32:00,431.5,0.0,215.75,0.0
2018-07-01 06:33:00,431.5,0.0,215.75,0.0
2018-07-01 06:34:00,431.5,0.0,215.75,0.0
2018-07-01 06:35:00,431.5,0.0,215.75,0.0
2018-07-01 06:36:00,431.5,0.0,215.75,0.0
2018-07-01 06:37:00,431.5,0.0,215.75,0.0
2018-07-01 06:38:00,431.5,0.0,215.75,0.0
2018-07-01 06:39:00,431.5,0.0,215.75,0.0
2018-07-01 06:40:00,431.5,0.0,215.75,0.0
2018-07-01 06:41:00,431.5,0.0,215.75,0.0
2018-07-01 06:42:00,431.5,0.0,215.75,0.0
2018-07-01 06:43:00,431.5,0.0,215.75,0.0
2018-07-01 06:44:00,431.5,0.0,215.75,0.0
2018-07-01 06:45:00,440.0,0.0,220.0,0.0
2018-07-01 06:46:00,440.0,0.0,220.0,0.0
2018-07-01 06:47:00,440.0,0.0,220.0,0.0
2018-07-01 06:48:00,440.75,0.0,220.375,0.0
2018-07-01 06:49:00,448.25,0.0,224.125,0.0
2018-07-01 06:50:00,448.25,0.0,224.125,0.0
2018-07-01 06:51:00,448.25,0.0,224.125,0.0
2018-07-01 06:52:00,448.25,0.0,224.125,0.0
2018-07-01 06:53:00,448.25,0.0,224.125,0.0
2018-07-01 06:54:00,448.25,0.0,224.125,0.0
2018-07-01 06:55:00,448.25,0.0,224.125,0.0
2018-07-01 06:56:00,448.25,0.0,224.125,0.0
2018-07-01 06:57:00,449.75,0.0,224.875,0.0
2018-07-01 06:58:00,449.75,0.0,224.875,0.0
2018-07-01 06:59:00,449.75,0.0,224.875,0.0
2018-07-01 07:00:00,449.75,0.0,224.875,0.0
2018-07-01 07:01:00,449.75,0.0,224.875,0.0
2018-07-01 07:02:00,449.75,0.0,224.875,0.0
2018-07-01 07:03:00,449.75,0.0,224.875,0.0
2018-07-01 07:04:00,449.75,0.0,224.875,0.0
2018-07-01 07:05:00,449.75,0.0,224.875,0.0
2018-07-01 07:06:00,449.75,0.0,224.875,0.0
2018-07-01 07:07:00,449.75,0.0,224.875,0.0
2018-07-01 07:08:00,452.5,0.0,226.25,0.0
2018-07-01 07:09:00,455.0,0.0,227.5,0.0
2018-07-01 07:10:00,462.25,0.0,231.125,0.0
2018-07-01 07:11:00,464.0,0.0,232.0,0.0
2018-07-01 07:12:00,481.0,0.0,240.5,0.0
2018-07-01 07:13:00,484.25,0.0,242.125,0.0
2018-07-01 07:14:00,488.0,0.0,244.0,0.0
2018-07-01 07:15:00,495.0,0.0,247.5,0.0
2018-07-01 07:16:00,495.0,0.0,247.5,0.0
2018-07-01 07:17:00,503.5,0.0,251.75,0.0
2018-07-01 07:18:00,503.5,0.0,251.75,0.0
2018-07-01 07:19:00,503.5,0.0,251.75,0.0
2018-07-01 07:20:00,503.5,0.0,251.75,0.0
2018-07-01 07:21:00,503.5,0.0,251.75,0.0
2018-07-01 07:22:00,503.5,0.0,251.75,0.0
2018-07-01 07:23:00,508.5,0.0,254.25,0.0
2018-07-01 07:24:00,509.0,0.0,254.5,0.0
2018-07-01 07:25:00,510.75,0.0,255.375,0.0
2018-07-01 07:26:00,520.5,0.0,260.25,0.0
2018-07-01 07:27:00,520.5,0.0,260.25,0.0
2018-07-01 07:28:00,536.5,0.0,268.25,0.0
2018-07-01 07:29:00,536.5,0.0,268.25,0.0
2018-07-01 07:30:00,536.5,0.0,268.25,0.0
2018-07-01 07:31:00,539.0,0.0,269.5,0.0
2018-07-01 07:32:00,545.5,0.0,272.75,0.0
2018-07-01 07:33:00,565.75,0.0,282.875,0.0
2018-07-01 07:34:00,571.75,0.0,285.875,0.0
2018-07-01 07:35:00,571.75,0.0,285.875,0.0
2018-07-01 07:36:00,571.75,0.0,285.875,0.0
2018-07-01 07:37:00,571.75,0.0,285.875,0.0
2018-07-01 07:38:00,571.75,0.0,285.875,0.0
2018-07-01 07:39:00,571.75,0.0,285.875,0.0
2018-07-01 07:40:00,571.75,0.0,285.875,0.0
2018-07-01 07:41:00,571.75,0.0,285.875,0.0
2018-07-01 07:42:00,571.75,0.0,285.875,0.0
2018-07-01 07:43:00,571.75,0.0,285.875,0.0
2018-07-01 07:44:00,571.75,0.0,285.875,0.0
2018-07-01 07:45:00,571.75,0.0,285.875,0.0
2018-07-01 07:46:00,571.75,0.0,285.875,0.0
2018-07-01 07:47:00,571.75,0.0,285.875,0.0
2018-07-01 07:48:00,571.75,0.0,285.875,0.0
2018-07-01 07:49:00,571.75,0.0,285.875,0.0
2018-07-01 07:50:00,571.75,0.0,285.875,0.0
2018-07-01 07:51:00,571.75,0.0,285.875,0.0
2018-07-01 07:52:00,571.75,0.0,285.875,0.0
2018-07-01 07:53:00,571.75,0.0,285.875,0.0
2018-07-01 07:54:00,571.75,0.0,285.875,0.0
2018-07-01 07:55:00,571.75,0.0,285.875,0.0
2018-07-01 07:56:00,571.75,0.0,285.875,0.0
2018-07-01 07:57:00,571.75,0.0,285.875,0.0
2018-07-01 07:58:00,571.75,0.0,285.875,0.0
2018-07-01 07:59:00,571.75,0.0,285.875,0.0
2018-07-01 08:00:00,571.75,0.0,285.875,0.0
